3.69645204e+00,-5.31449840e-02,-1.38725158e-03
3.70900327e+00,-5.34340670e-02,4.85735661e-04
3.72520777e+00,-5.38072110e-02,9.49259027e-04
3.74007717e+00,-5.41492940e-02,3.04343030e-03
3.75000639e+00,-5.43774400e-02,5.07576209e-03
3.76396619e+00,-5.46974360e-02,2.69906679e-03
3.77720715e+00,-5.49998880e-02,-9.18083986e-04
3.79152819e+00,-5.53276300e-02,-7.62937666e-04
3.80510414e+00,-5.56389530e-02,2.83581621e-03
3.81871027e+00,-5.59497150e-02,1.88131142e-03
3.83240163e+00,-5.62622010e-02,-9.10396847e-04
3.84638342e+00,-5.65816090e-02,-2.41024651e-03
3.86158328e+00,-5.69291700e-02,-2.78897216e-03
3.87460623e+00,-5.72281200e-02,5.52915739e-04
3.88881843e+00,-5.75537730e-02,3.03303527e-03
3.90199121e+00,-5.78550060e-02,3.25224488e-03
3.91606609e+00,-5.81763860e-02,6.79110425e-04
3.94434338e+00,-5.88214780e-02,9.78061446e-04
3.94856277e+00,-5.89175620e-02,1.51232489e-02
3.95647282e+00,-5.90976040e-02,1.49255590e-03
3.97009767e+00,-5.94069670e-02,3.48246996e-04
3.98253361e+00,-5.96896430e-02,1.15777408e-03
3.99758930e+00,-6.00314580e-02,1.35188912e-03
4.01172795e+00,-6.03519870e-02,-1.26102701e-03
4.02519201e+00,-6.06573160e-02,-4.62327179e-03
4.03907864e+00,-6.09734900e-02,-3.19554818e-03
4.05310228e+00,-6.12936240e-02,5.11693331e-04
4.06679654e+00,-6.16058560e-02,2.73658611e-03
4.08072468e+00,-6.19229710e-02,4.05019544e-03
4.09452882e+00,-6.22364600e-02,1.53341686e-03
4.11152626e+00,-6.26214920e-02,-2.84214235e-03
4.12308039e+00,-6.28841880e-02,-3.45792349e-03
4.13723997e+00,-6.32069070e-02,8.18561726e-04
4.15195396e+00,-6.35415350e-02,9.04881267e-04
4.16510672e+00,-6.38406560e-02,2.55927374e-04
4.17809134e+00,-6.41359520e-02,1.40525012e-03
4.19163168e+00,-6.44437150e-02,4.54133206e-03
4.20554008e+00,-6.47591940e-02,8.65660036e-03
4.21931548e+00,-6.50696620e-02,9.17760348e-03
4.23325575e+00,-6.53818320e-02,6.14409208e-03
4.24738602e+00,-6.56972420e-02,2.35119039e-03
4.26586607e+00,-6.61090560e-02,2.02128317e-03
4.27520904e+00,-6.63168000e-02,2.30091532e-03
4.28973552e+00,-6.66400740e-02,3.47377404e-03
4.30307413e+00,-6.69359820e-02,5.81644974e-03
4.31746926e+00,-6.72542600e-02,2.88624670e-03
4.33367324e+00,-6.76112340e-02,3.38934851e-04
4.34461664e+00,-6.78528020e-02,1.46668594e-03
4.35803279e+00,-6.81486670e-02,3.88793845e-03
4.37251851e+00,-6.84671190e-02,5.95793702e-03
4.38589617e+00,-6.87602150e-02,7.18351796e-03
4.39950312e+00,-6.90566750e-02,5.61423140e-03
4.41341643e+00,-6.93590320e-02,5.11584795e-03
4.42744834e+00,-6.96628780e-02,5.19158177e-03
4.44136301e+00,-6.99630990e-02,4.51671363e-03
4.45498387e+00,-7.02561680e-02,2.46515712e-03
4.46856951e+00,-7.05477930e-02,-6.82090761e-04
4.48276485e+00,-7.08529070e-02,-1.81522071e-03
4.49716968e+00,-7.11629500e-02,-1.39776147e-03
4.51056490e+00,-7.14515420e-02,-2.26208589e-03
4.52457214e+00,-7.17533970e-02,-3.18509471e-03
4.54179459e+00,-7.21257760e-02,-4.74451196e-03
4.55337743e+00,-7.23772390e-02,-1.14530522e-03
4.57009784e+00,-7.27405710e-02,6.93727053e-03
4.57912987e+00,-7.29356860e-02,1.15604696e-02
4.59326164e+00,-7.32393120e-02,4.88260102e-03
4.60682556e+00,-7.35297660e-02,2.47564381e-03
4.62051433e+00,-7.38220130e-02,-2.55943486e-03
4.63477689e+00,-7.41274720e-02,-2.47562398e-03
4.64891920e+00,-7.44313530e-02,6.16105726e-04
4.66290770e+00,-7.47310270e-02,6.13887741e-04
4.67598640e+00,-7.50115050e-02,2.95922399e-04
4.69114722e+00,-7.53364620e-02,2.63135557e-04
4.70761654e+00,-7.56892470e-02,4.49759834e-04
4.71875065e+00,-7.59280040e-02,3.35958217e-03
4.73238406e+00,-7.62195800e-02,3.56079186e-03
